RevisionColumn,EKATTE,Units,periods,Gender_Child,ValueColumn
"r_9","LOV18","num","2022","2","113"
"r_9","LOV19","num","2022","0","210"
"r_9","LOV19","num","2022","1","107"
"r_9","LOV19","num","2022","2","103"
"r_9","LOV33","num","2022","0","154"
"r_9","LOV33","num","2022","1","96"
"r_9","LOV33","num","2022","2","58"
"r_9","LOV34","num","2022","0","182"
"r_9","LOV34","num","2022","1","86"
"r_9","LOV34","num","2022","2","96"
"r_9","LOV36","num","2022","0","75"
"r_9","LOV36","num","2022","1","39"
"r_9","LOV36","num","2022","2","36"
"r_9","LOV38","num","2022","0","99"
"r_9","LOV38","num","2022","1","46"
"r_9","LOV38","num","2022","2","53"
"r_9","MON","num","2022","0","890"
"r_9","MON","num","2022","1","456"
"r_9","MON","num","2022","2","434"
"r_9","MON02","num","2022","0","114"
"r_9","MON02","num","2022","1","58"
"r_9","MON02","num","2022","2","56"
"r_9","MON04","num","2022","0","69"
"r_9","MON04","num","2022","1","42"
"r_9","MON04","num","2022","2","27"
"r_9","MON07","num","2022","0","36"
"r_9","MON07","num","2022","1","21"
"r_9","MON07","num","2022","2","15"
"r_9","MON11","num","2022","0","78"
"r_9","MON11","num","2022","1","38"
"r_9","MON11","num","2022","2","40"
"r_9","MON12","num","2022","0","67"
"r_9","MON12","num","2022","1","31"
"r_9","MON12","num","2022","2","36"
"r_9","MON14","num","2022","0","9"
"r_9","MON14","num","2022","1","6"
"r_9","MON14","num","2022","2","3"
"r_9","MON24","num","2022","0","130"
"r_9","MON24","num","2022","1","60"
"r_9","MON24","num","2022","2","70"
"r_9","MON26","num","2022","0","29"
"r_9","MON26","num","2022","1","18"
"r_9","MON26","num","2022","2","11"
"r_9","MON29","num","2022","0","314"
"r_9","MON29","num","2022","1","158"
"r_9","MON29","num","2022","2","156"
"r_9","MON36","num","2022","0","10"
"r_9","MON36","num","2022","1","4"
"r_9","MON36","num","2022","2","6"
"r_9","MON38","num","2022","0","34"
"r_9","MON38","num","2022","1","20"
"r_9","MON38","num","2022","2","14"
"r_9","PAZ","num","2022","0","2004"
"r_9","PAZ","num","2022","1","1031"
"r_9","PAZ","num","2022","2","973"
"r_9","PAZ03","num","2022","0","21"
"r_9","PAZ03","num","2022","1","12"
"r_9","PAZ03","num","2022","2","9"
"r_9","PAZ04","num","2022","0","40"
"r_9","PAZ04","num","2022","1","22"
"r_9","PAZ04","num","2022","2","18"
"r_9","PAZ06","num","2022","0","60"
"r_9","PAZ06","num","2022","1","28"
"r_9","PAZ06","num","2022","2","32"
"r_9","PAZ08","num","2022","0","324"
"r_9","PAZ08","num","2022","1","180"
"r_9","PAZ08","num","2022","2","144"
"r_9","PAZ14","num","2022","0","53"
"r_9","PAZ14","num","2022","1","31"
"r_9","PAZ14","num","2022","2","22"
"r_9","PAZ19","num","2022","0","775"
"r_9","PAZ19","num","2022","1","401"
"r_9","PAZ19","num","2022","2","374"
"r_9","PAZ20","num","2022","0","151"
"r_9","PAZ20","num","2022","1","65"
"r_9","PAZ20","num","2022","2","86"
"r_9","PAZ21","num","2022","0","146"
"r_9","PAZ21","num","2022","1","71"
"r_9","PAZ21","num","2022","2","75"
"r_9","PAZ24","num","2022","0","158"
"r_9","PAZ24","num","2022","1","84"
"r_9","PAZ24","num","2022","2","74"
"r_9","PAZ29","num","2022","0","211"
"r_9","PAZ29","num","2022","1","102"
"r_9","PAZ29","num","2022","2","109"
"r_9","PAZ32","num","2022","0","27"
"r_9","PAZ32","num","2022","1","12"
"r_9","PAZ32","num","2022","2","15"
"r_9","PAZ39","num","2022","0","38"
"r_9","PAZ39","num","2022","1","23"
"r_9","PAZ39","num","2022","2","15"
"r_9","PER","num","2022","0","778"
"r_9","PER","num","2022","1","404"
"r_9","PER","num","2022","2","374"
"r_9","PER08","num","2022","0","37"
"r_9","PER08","num","2022","1","19"
"r_9","PER08","num","2022","2","18"
"r_9","PER19","num","2022","0","9"
"r_9","PER19","num","2022","1","3"
"r_9","PER19","num","2022","2","6"
"r_9","PER22","num","2022","0","7"
"r_9","PER22","num","2022","1","3"
"r_9","PER22","num","2022","2","4"
"r_9","PER32","num","2022","0","576"
"r_9","PER32","num","2022","1","298"
"r_9","PER32","num","2022","2","278"
"r_9","PER36","num","2022","0","129"
"r_9","PER36","num","2022","1","70"
"r_9","PER36","num","2022","2","59"
"r_9","PER51","num","2022","0","20"
"r_9","PER51","num","2022","1","11"
"r_9","PER51","num","2022","2","9"
"r_9","PVN","num","2022","0","1838"
"r_9","PVN","num","2022","1","945"
"r_9","PVN","num","2022","2","893"
"r_9","PVN03","num","2022","0","37"
"r_9","PVN03","num","2022","1","23"
"r_9","PVN03","num","2022","2","14"
"r_9","PVN08","num","2022","0","63"
"r_9","PVN08","num","2022","1","29"
"r_9","PVN08","num","2022","2","34"
"r_9","PVN10","num","2022","0","163"
"r_9","PVN10","num","2022","1","87"
"r_9","PVN10","num","2022","2","76"
"r_9","PVN11","num","2022","0","102"
"r_9","PVN11","num","2022","1","54"
"r_9","PVN11","num","2022","2","48"
"r_9","PVN23","num","2022","0","46"
"r_9","PVN23","num","2022","1","25"
"r_9","PVN23","num","2022","2","21"
"r_9","PVN39","num","2022","0","103"
"r_9","PVN39","num","2022","1","55"
"r_9","PVN39","num","2022","2","48"
"r_9","PVN16","num","2022","0","105"
"r_9","PVN16","num","2022","1","58"
"r_9","PVN16","num","2022","2","47"
"r_9","PVN21","num","2022","0","66"
"r_9","PVN21","num","2022","1","32"
"r_9","PVN21","num","2022","2","34"
"r_9","PVN24","num","2022","0","901"
"r_9","PVN24","num","2022","1","466"
"r_9","PVN24","num","2022","2","435"
"r_9","PVN27","num","2022","0","45"
"r_9","PVN27","num","2022","1","24"
"r_9","PVN27","num","2022","2","21"
"r_9","PVN37","num","2022","0","207"
"r_9","PVN37","num","2022","1","92"
"r_9","PVN37","num","2022","2","115"
"r_9","PDV","num","2022","0","6107"
"r_9","PDV","num","2022","1","3165"
"r_9","PDV","num","2022","2","2942"
"r_9","PDV01","num","2022","0","491"
"r_9","PDV01","num","2022","1","253"
"r_9","PDV01","num","2022","2","238"
"r_9","PDV07","num","2022","0","44"
"r_9","PDV07","num","2022","1","24"
"r_9","PDV07","num","2022","2","20"
"r_9","PDV12","num","2022","0","81"
"r_9","PDV12","num","2022","1","49"
"r_9","PDV12","num","2022","2","32"
"r_9","PDV13","num","2022","0","384"
"r_9","PDV13","num","2022","1","184"
"r_9","PDV13","num","2022","2","200"
"r_9","PDV39","num","2022","0","78"
"r_9","PDV39","num","2022","1","39"
"r_9","PDV39","num","2022","2","39"
"r_9","PDV42","num","2022","0","58"
"r_9","PDV42","num","2022","1","26"
"r_9","PDV42","num","2022","2","32"
"r_9","PDV15","num","2022","0","14"
"r_9","PDV15","num","2022","1","7"
"r_9","PDV15","num","2022","2","7"
"r_9","PDV17","num","2022","0","296"
"r_9","PDV17","num","2022","1","151"
"r_9","PDV17","num","2022","2","145"
"r_9","PDV40","num","2022","0","44"
"r_9","PDV40","num","2022","1","19"
"r_9","PDV40","num","2022","2","25"
"r_9","PDV22","num","2022","0","3306"
"r_9","PDV22","num","2022","1","1734"
"r_9","PDV22","num","2022","2","1572"
"r_9","PDV23","num","2022","0","170"
"r_9","PDV23","num","2022","1","95"
"r_9","PDV23","num","2022","2","75"
"r_9","PDV25","num","2022","0","310"
"r_9","PDV25","num","2022","1","163"
"r_9","PDV25","num","2022","2","147"
"r_9","PDV26","num","2022","0","241"
"r_9","PDV26","num","2022","1","121"
"r_9","PDV26","num","2022","2","120"
"r_9","PDV28","num","2022","0","180"
"r_9","PDV28","num","2022","1","90"
"r_9","PDV28","num","2022","2","90"
"r_9","PDV43","num","2022","0","88"
"r_9","PDV43","num","2022","1","49"
"r_9","PDV43","num","2022","2","39"
"r_9","PDV41","num","2022","0","172"
"r_9","PDV41","num","2022","1","85"
"r_9","PDV41","num","2022","2","87"
"r_9","PDV33","num","2022","0","65"
"r_9","PDV33","num","2022","1","30"
"r_9","PDV33","num","2022","2","35"
"r_9","PDV37","num","2022","0","85"
"r_9","PDV37","num","2022","1","46"
"r_9","PDV37","num","2022","2","39"
"r_9","RAZ","num","2022","0","772"
"r_9","RAZ","num","2022","1","394"
"r_9","RAZ","num","2022","2","378"
"r_9","RAZ11","num","2022","0","69"
"r_9","RAZ11","num","2022","1","34"
"r_9","RAZ11","num","2022","2","35"
"r_9","RAZ14","num","2022","0","152"
"r_9","RAZ14","num","2022","1","76"
"r_9","RAZ14","num","2022","2","76"
"r_9","RAZ16","num","2022","0","102"
"r_9","RAZ16","num","2022","1","59"
"r_9","RAZ16","num","2022","2","43"
"r_9","RAZ17","num","2022","0","57"
"r_9","RAZ17","num","2022","1","28"
"r_9","RAZ17","num","2022","2","29"
"r_9","RAZ26","num","2022","0","312"
"r_9","RAZ26","num","2022","1","163"
"r_9","RAZ26","num","2022","2","149"
"r_9","RAZ29","num","2022","0","52"
"r_9","RAZ29","num","2022","1","22"
"r_9","RAZ29","num","2022","2","30"
"r_9","RAZ36","num","2022","0","28"
"r_9","RAZ36","num","2022","1","12"
"r_9","RAZ36","num","2022","2","16"
"r_9","RSE","num","2022","0","1343"
"r_9","RSE","num","2022","1","694"
"r_9","RSE","num","2022","2","649"
"r_9","RSE03","num","2022","0","26"
"r_9","RSE03","num","2022","1","14"
"r_9","RSE03","num","2022","2","12"
"r_9","RSE04","num","2022","0","79"
"r_9","RSE04","num","2022","1","38"
"r_9","RSE04","num","2022","2","41"
"r_9","RSE05","num","2022","0","78"
"r_9","RSE05","num","2022","1","47"
"r_9","RSE05","num","2022","2","31"
"r_9","RSE08","num","2022","0","44"
"r_9","RSE08","num","2022","1","23"
"r_9","RSE08","num","2022","2","21"
"r_9","RSE13","num","2022","0","43"
"r_9","RSE13","num","2022","1","15"
"r_9","RSE13","num","2022","2","28"
"r_9","RSE27","num","2022","0","979"
"r_9","RSE27","num","2022","1","505"
"r_9","RSE27","num","2022","2","474"
"r_9","RSE33","num","2022","0","67"
"r_9","RSE33","num","2022","1","39"
"r_9","RSE33","num","2022","2","28"
"r_9","RSE37","num","2022","0","27"
"r_9","RSE37","num","2022","1","13"
"r_9","RSE37","num","2022","2","14"
"r_9","SLS","num","2022","0","772"
"r_9","SLS","num","2022","1","387"
"r_9","SLS","num","2022","2","385"
"r_9","SLS01","num","2022","0","21"
"r_9","SLS01","num","2022","1","12"
"r_9","SLS01","num","2022","2","9"
"r_9","SLS07","num","2022","0","81"
"r_9","SLS07","num","2022","1","36"
"r_9","SLS07","num","2022","2","45"
"r_9","SLS10","num","2022","0","217"
"r_9","SLS10","num","2022","1","99"
"r_9","SLS10","num","2022","2","118"
"r_9","SLS15","num","2022","0","63"
"r_9","SLS15","num","2022","1","35"
"r_9","SLS15","num","2022","2","28"
"r_9","SLS31","num","2022","0","252"
"r_9","SLS31","num","2022","1","137"
"r_9","SLS31","num","2022","2","115"
"r_9","SLS32","num","2022","0","42"
"r_9","SLS32","num","2022","1","21"
"r_9","SLS32","num","2022","2","21"
"r_9","SLS34","num","2022","0","96"
"r_9","SLS34","num","2022","1","47"
"r_9","SLS34","num","2022","2","49"
"r_9","SLV","num","2022","0","2091"
"r_9","SLV","num","2022","1","1071"
"r_9","SLV","num","2022","2","1020"
"r_9","SLV11","num","2022","0","232"
"r_9","SLV11","num","2022","1","119"
"r_9","SLV11","num","2022","2","113"
"r_9","SLV16","num","2022","0","371"
"r_9","SLV16","num","2022","1","207"
"r_9","SLV16","num","2022","2","164"
"r_9","SLV20","num","2022","0","1245"
"r_9","SLV20","num","2022","1","626"
"r_9","SLV20","num","2022","2","619"
"r_9","SLV24","num","2022","0","243"
"r_9","SLV24","num","2022","1","119"
"r_9","SLV24","num","2022","2","124"
"r_9","SML","num","2022","0","482"
"r_9","SML","num","2022","1","249"
"r_9","SML","num","2022","2","233"
"r_9","SML02","num","2022","0","6"
"r_9","SML02","num","2022","1","2"
"r_9","SML02","num","2022","2","4"
"r_9","SML05","num","2022","0","10"
"r_9","SML05","num","2022","1","3"
"r_9","SML05","num","2022","2","7"
"r_9","SML09","num","2022","0","34"
"r_9","SML09","num","2022","1","23"
"r_9","SML09","num","2022","2","11"
"r_9","SML10","num","2022","0","36"
"r_9","SML10","num","2022","1","20"
"r_9","SML10","num","2022","2","16"
"r_9","SML11","num","2022","0","47"
"r_9","SML11","num","2022","1","19"
"r_9","SML11","num","2022","2","28"
"r_9","SML16","num","2022","0","64"
"r_9","SML16","num","2022","1","36"
"r_9","SML16","num","2022","2","28"
"r_9","SML18","num","2022","0","21"
"r_9","SML18","num","2022","1","14"
"r_9","SML18","num","2022","2","7"
"r_9","SML27","num","2022","0","49"
"r_9","SML27","num","2022","1","25"
"r_9","SML27","num","2022","2","24"
"r_9","SML31","num","2022","0","190"
"r_9","SML31","num","2022","1","97"
"r_9","SML31","num","2022","2","93"
"r_9","SML38","num","2022","0","25"
"r_9","SML38","num","2022","1","10"
"r_9","SML38","num","2022","2","15"
"r_9","SOF","num","2022","0","12778"
"r_9","SOF","num","2022","1","6513"
"r_9","SOF","num","2022","2","6265"
"r_9","SOF46","num","2022","0","12778"
"r_9","SOF46","num","2022","1","6513"
"r_9","SOF46","num","2022","2","6265"
"r_9","SFO","num","2022","0","2018"
"r_9","SFO","num","2022","1","1029"
"r_9","SFO","num","2022","2","989"
"r_9","SFO54","num","2022","0","12"
"r_9","SFO54","num","2022","1","8"
"r_9","SFO54","num","2022","2","4"
"r_9","SFO06","num","2022","0","82"
"r_9","SFO06","num","2022","1","38"
"r_9","SFO06","num","2022","2","44"
"r_9","SFO07","num","2022","0","297"
"r_9","SFO07","num","2022","1","155"
"r_9","SFO07","num","2022","2","142"
"r_9","SFO09","num","2022","0","43"
"r_9","SFO09","num","2022","1","19"
"r_9","SFO09","num","2022","2","24"
"r_9","SFO10","num","2022","0","48"
"r_9","SFO10","num","2022","1","26"
"r_9","SFO10","num","2022","2","22"
"r_9","SFO59","num","2022","0","55"
"r_9","SFO59","num","2022","1","32"
"r_9","SFO59","num","2022","2","23"
"r_9","SFO16","num","2022","0","32"
"r_9","SFO16","num","2022","1","20"
"r_9","SFO16","num","2022","2","12"
"r_9","SFO17","num","2022","0","171"
"r_9","SFO17","num","2022","1","87"
"r_9","SFO17","num","2022","2","84"
"r_9","SFO18","num","2022","0","94"
"r_9","SFO18","num","2022","1","60"
"r_9","SFO18","num","2022","2","34"
"r_9","SFO47","num","2022","0","36"
"r_9","SFO47","num","2022","1","10"
"r_9","SFO47","num","2022","2","26"
"r_9","SFO20","num","2022","0","201"
"r_9","SFO20","num","2022","1","109"
"r_9","SFO20","num","2022","2","92"
"r_9","SFO24","num","2022","0","9"
"r_9","SFO24","num","2022","1","2"
"r_9","SFO24","num","2022","2","7"
"r_9","SFO25","num","2022","0","78"
"r_9","SFO25","num","2022","1","32"
"r_9","SFO25","num","2022","2","46"
"r_9","SFO26","num","2022","0","156"
"r_9","SFO26","num","2022","1","83"
"r_9","SFO26","num","2022","2","73"
"r_9","SFO56","num","2022","0","16"
"r_9","SFO56","num","2022","1","2"
"r_9","SFO56","num","2022","2","14"
"r_9","SFO55","num","2022","0","61"
"r_9","SFO55","num","2022","1","26"
"r_9","SFO55","num","2022","2","35"
"r_9","SFO34","num","2022","0","68"
"r_9","SFO34","num","2022","1","36"
"r_9","SFO34","num","2022","2","32"
"r_9","SFO39","num","2022","0","354"
"r_9","SFO39","num","2022","1","178"
"r_9","SFO39","num","2022","2","176"
"r_9","SFO43","num","2022","0","115"
"r_9","SFO43","num","2022","1","57"
"r_9","SFO43","num","2022","2","58"
"r_9","SFO45","num","2022","0","66"
"r_9","SFO45","num","2022","1","34"
"r_9","SFO45","num","2022","2","32"
"r_9","SFO57","num","2022","0","10"
"r_9","SFO57","num","2022","1","7"
"r_9","SFO57","num","2022","2","3"
"r_9","SFO58","num","2022","0","14"
"r_9","SFO58","num","2022","1","8"
"r_9","SFO58","num","2022","2","6"
"r_9","SZR","num","2022","0","2448"
"r_9","SZR","num","2022","1","1240"
"r_9","SZR","num","2022","2","1208"
"r_9","SZR04","num","2022","0","89"
"r_9","SZR04","num","2022","1","42"
"r_9","SZR04","num","2022","2","47"
"r_9","SZR37","num","2022","0","54"
"r_9","SZR37","num","2022","1","27"
"r_9","SZR37","num","2022","2","27"
"r_9","SZR07","num","2022","0","79"
"r_9","SZR07","num","2022","1","37"
"r_9","SZR07","num","2022","2","42"
"r_9","SZR12","num","2022","0","463"
"r_9","SZR12","num","2022","1","232"
"r_9","SZR12","num","2022","2","231"
"r_9","SZR22","num","2022","0","101"
"r_9","SZR22","num","2022","1","53"
"r_9","SZR22","num","2022","2","48"
"r_9","SZR38","num","2022","0","72"
"r_9","SZR38","num","2022","1","34"
"r_9","SZR38","num","2022","2","38"
"r_9","SZR23","num","2022","0","15"
"r_9","SZR23","num","2022","1","7"
"r_9","SZR23","num","2022","2","8"
"r_9","SZR24","num","2022","0","121"
"r_9","SZR24","num","2022","1","57"
"r_9","SZR24","num","2022","2","64"
"r_9","SZR27","num","2022","0","125"
"r_9","SZR27","num","2022","1","62"
"r_9","SZR27","num","2022","2","63"
"r_9","SZR31","num","2022","0","1155"
"r_9","SZR31","num","2022","1","598"
"r_9","SZR31","num","2022","2","557"
"r_9","SZR36","num","2022","0","174"
"r_9","SZR36","num","2022","1","91"
"r_9","SZR36","num","2022","2","83"
"r_9","TGV","num","2022","0","801"
"r_9","TGV","num","2022","1","398"
"r_9","TGV","num","2022","2","403"
"r_9","TGV02","num","2022","0","35"
"r_9","TGV02","num","2022","1","18"
"r_9","TGV02","num","2022","2","17"
"r_9","TGV22","num","2022","0","161"
"r_9","TGV22","num","2022","1","85"
"r_9","TGV22","num","2022","2","76"
"r_9","TGV23","num","2022","0","34"
"r_9","TGV23","num","2022","1","14"
"r_9","TGV23","num","2022","2","20"
"r_9","TGV24","num","2022","0","145"
"r_9","TGV24","num","2022","1","65"
"r_9","TGV24","num","2022","2","80"
"r_9","TGV35","num","2022","0","426"
"r_9","TGV35","num","2022","1","216"
"r_9","TGV35","num","2022","2","210"
"r_9","HKV","num","2022","0","1627"
"r_9","HKV","num","2022","1","841"
"r_9","HKV","num","2022","2","786"
"r_9","HKV09","num","2022","0","323"
"r_9","HKV09","num","2022","1","168"
"r_9","HKV09","num","2022","2","155"
"r_9","HKV11","num","2022","0","30"
"r_9","HKV11","num","2022","1","20"
"r_9","HKV11","num","2022","2","10"
"r_9","HKV17","num","2022","0","76"
"r_9","HKV17","num","2022","1","37"
"r_9","HKV17","num","2022","2","39"
"r_9","HKV18","num","2022","0","12"
"r_9","HKV18","num","2022","1","5"
"r_9","HKV18","num","2022","2","7"
"r_9","HKV19","num","2022","0","49"
"r_9","HKV19","num","2022","1","23"
"r_9","HKV19","num","2022","2","26"
"r_9","HKV28","num","2022","0","150"
"r_9","HKV28","num","2022","1","79"
"r_9","HKV28","num","2022","2","71"
"r_9","HKV29","num","2022","0","78"
"r_9","HKV29","num","2022","1","43"
"r_9","HKV29","num","2022","2","35"
"r_9","HKV30","num","2022","0","45"
"r_9","HKV30","num","2022","1","25"
"r_9","HKV30","num","2022","2","20"
"r_9","HKV32","num","2022","0","62"
"r_9","HKV32","num","2022","1","34"
"r_9","HKV32","num","2022","2","28"
"r_9","HKV33","num","2022","0","188"
"r_9","HKV33","num","2022","1","98"
"r_9","HKV33","num","2022","2","90"
"r_9","HKV34","num","2022","0","614"
"r_9","HKV34","num","2022","1","309"
"r_9","HKV34","num","2022","2","305"
"r_9","SHU","num","2022","0","1215"
"r_9","SHU","num","2022","1","569"
"r_9","SHU","num","2022","2","646"
"r_9","SHU23","num","2022","0","78"
"r_9","SHU23","num","2022","1","40"
"r_9","SHU23","num","2022","2","38"
"r_9","SHU07","num","2022","0","56"
"r_9","SHU07","num","2022","1","23"
"r_9","SHU07","num","2022","2","33"
"r_9","SHU10","num","2022","0","69"
"r_9","SHU10","num","2022","1","35"
"r_9","SHU10","num","2022","2","34"
"r_9","SHU18","num","2022","0","89"
"r_9","SHU18","num","2022","1","41"
"r_9","SHU18","num","2022","2","48"
"r_9","SHU19","num","2022","0","61"
"r_9","SHU19","num","2022","1","27"
"r_9","SHU19","num","2022","2","34"
"r_9","SHU21","num","2022","0","77"
"r_9","SHU21","num","2022","1","40"
"r_9","SHU21","num","2022","2","37"
"r_9","SHU22","num","2022","0","133"
"r_9","SHU22","num","2022","1","65"
"r_9","SHU22","num","2022","2","68"
"r_9","SHU25","num","2022","0","39"
"r_9","SHU25","num","2022","1","17"
"r_9","SHU25","num","2022","2","22"
"r_9","SHU11","num","2022","0","38"
"r_9","SHU11","num","2022","1","14"
"r_9","SHU11","num","2022","2","24"
"r_9","SHU30","num","2022","0","575"
"r_9","SHU30","num","2022","1","267"
"r_9","SHU30","num","2022","2","308"
"r_9","JAM","num","2022","0","1034"
"r_9","JAM","num","2022","1","519"
"r_9","JAM","num","2022","2","515"
"r_9","JAM03","num","2022","0","28"
"r_9","JAM03","num","2022","1","14"
"r_9","JAM03","num","2022","2","14"
"r_9","JAM07","num","2022","0","114"
"r_9","JAM07","num","2022","1","59"
"r_9","JAM07","num","2022","2","55"
"r_9","JAM22","num","2022","0","127"
"r_9","JAM22","num","2022","1","66"
"r_9","JAM22","num","2022","2","61"
"r_9","JAM25","num","2022","0","227"
"r_9","JAM25","num","2022","1","111"
"r_9","JAM25","num","2022","2","116"
"r_9","JAM26","num","2022","0","538"
"r_9","JAM26","num","2022","1","269"
"r_9","JAM26","num","2022","2","269"
"r_10","BG","num","2023","0","57197"
"r_10","BG","num","2023","1","29318"
